L4 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    ^^^^ this mode matches current aspect ratio
L5 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    1280 x 800

L5 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    1280 x 768

L5 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    1152 x 864

L4 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    ^^^^ this mode matches current aspect ratio
L5 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    1024 x 768

L4 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    ^^^^ this mode matches current aspect ratio
L5 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    800 x 600

L4 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    ^^^^ this mode matches current aspect ratio
L4 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    ^^^^ this mode matches requested mode
L5 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    640 x 480

L4 | Thu Feb  7 14:09:23 2019 (868 ms) | general |    ^^^^ this mode matches current aspect ratio
L4 | Thu Feb  7 14:09:23 2019 (948 ms) | general | Successfully opened audio: 44100Hz (requested 44100Hz), sample buffer size=512 (requested 1024)

L4 | Thu Feb  7 14:09:24 2019 (361 ms) | general | Recording game into file recordedGames/recordedGame000011.txt
L4 | Thu Feb  7 14:09:24 2019 (361 ms) | general | Only keeping 20 past recordings
L4 | Thu Feb  7 14:09:24 2019 (361 ms) | general | Removed 0 stale recordings
L4 | Thu Feb  7 14:09:35 2019 (565 ms) | general | exiting...

L4 | Thu Feb  7 14:09:35 2019 (565 ms) | general | exiting: calling SDL_CloseAudio

L4 | Thu Feb  7 14:09:35 2019 (793 ms) | general | exiting: Deleting sceneHandler

L4 | Thu Feb  7 14:09:35 2019 (793 ms) | general | Freeing sound sprites

L4 | Thu Feb  7 14:09:35 2019 (793 ms) | general | exiting: freeing frameDrawer

L4 | Thu Feb  7 14:09:35 2019 (823 ms) | general | exiting: Deleting screen

L4 | Thu Feb  7 14:09:35 2019 (823 ms) | general | exiting: freeing drawString

L4 | Thu Feb  7 14:09:35 2019 (824 ms) | general | exiting: calling SDL_Quit()

L4 | Thu Feb  7 14:09:35 2019 (845 ms) | general | exiting: Done.

